stock_code,revenue,s_fa_eps_basic,du_profit,plus_net_invest_inc,net_cash_flows_oper_act,net_cash_flows_inv_act,net_roe,total_roe,RSI,VOL,WILLR,y,date
601166.SH,1.03E+11,0.949999988,0,248000000,-1.62E+11,1.43E+11,4.076600075,0.295100003,58.45576482,0.005086867,-8.837209302,0.006224066,20190404
601169.SH,38813999104,0.300000012,0,-31000000,8309000192,-1.05E+11,3.204699993,0.2447,44.81749531,0.003335234,-10.81081081,-0.009448819,20190404
601186.SH,6.81E+11,0.280999988,6815334912,280711008,25404178432,-36687650816,2.23149991,0.469999999,59.12907687,0.012083235,-9.836065574,-0.052545156,20190404
601198.SH,2459379712,0.200000003,0,88423.71875,-2349670144,-2514516224,2.780499935,0.673200011,58.79199706,0.015656514,-19.17098446,0.003477051,20190404
601211.SH,23804133376,0.330000013,0,14759633,-63794249728,6491164672,2.359600067,0.69690001,58.85936969,0.009543048,-6.79245283,-0.059659091,20190404
601212.SH,48893956096,0.009,327515168,0,-124592096,-2065061376,0.593999982,0.152700007,54.99771063,0.01376717,-47.72727273,-0.026859504,20190404
601216.SH,5523570688,0.085699998,893315712,407256352,820683264,-1698995456,4.210700035,2.763900042,54.98505932,0.019860093,-41.33333333,-0.045130641,20190404
601225.SH,39403614208,0.281899989,4393052672,800423936,10926850048,-2996505088,5.274799824,3.155699968,69.67875444,0.007412657,-2.173913043,-0.0775428,20190404
601228.SH,8307740160,0.043000001,447761152,71897000,1481030144,-1154088832,2.06159997,1.226600051,58.54267615,0.024630174,-27.86885246,-0.062857143,20190404
601229.SH,24428238848,0.460000008,0,0,-86613581824,1.07E+11,3.021899939,0.246299997,53.61728652,0.002635005,-12.08791209,0.027353178,20190404
601288.SH,5.37E+11,0.170000002,0,14000000,6.33E+11,-4.81E+11,3.535599947,0.2685,50.66719778,0.001252604,0,-0.005277045,20190404
601318.SH,8.91E+11,2.549999952,0,7144999936,1.21E+11,-3.55E+11,7.597799778,0.6778,69.56167316,0.008774499,-8.626560726,0.060224439,20190404
601328.SH,1.96E+11,0.280000001,0,132000000,10727000064,-1.23E+11,2.931799889,0.221000001,39.49959836,0.003789306,-25.71428571,-0.012638231,20190404
601333.SH,18331422720,0.055,521549408,6944205,2634838528,-2264647424,1.334800005,1.082700014,46.39957805,0.010317504,-48,-0.048648649,20190404
601336.SH,1.44E+11,1.080000043,0,296000000,7864999936,19285000192,4.599999905,0.448599994,64.07432431,0.009773583,-12.67748479,0.028759939,20190404
601375.SH,2147620096,0.050000001,0,6566349,-4153277952,-490131008,1.797999978,0.459399998,57.84138579,0.022477248,-15.38461538,-0.051162791,20190404
601377.SH,8820388864,0.149100006,0,13527496,-21545469952,-1066503552,2.952100039,0.718400002,62.30794695,0.022820655,-16.10738255,-0.1,20190404
601390.SH,6.93E+11,0.150000006,6997791744,1532630016,33220139008,-32425641984,1.96420002,0.437900007,51.93266131,0.006604823,-16.32653061,-0.018691589,20190404
601398.SH,7.27E+11,0.230000004,0,2950000128,7.71E+11,-4.89E+11,3.397599936,0.290399998,56.75806609,0.001103727,-5,0,20190404
601555.SH,3201724416,0.200000003,0,19461504,-10917812224,-219130400,2.9296,0.667299986,72.99649342,0.030206037,-25.6281407,-0.011599006,20190404
601600.SH,1.81E+11,0.023,1992158976,-157098000,13351397376,-5743313920,0.841000021,0.262300014,58.6461483,0.009748643,-32,-0.03956044,20190404
601601.SH,3.20E+11,0.600000024,0,74000000,86050996224,-1.04E+11,3.380199909,0.405600011,60.0463763,0.006034322,-12.43093923,0.041830432,20190404
601607.SH,1.31E+11,0.396299988,2050770176,551791808,-266838592,-2700115712,2.808399916,1.052700043,60.26398159,0.021074599,-53.44827586,-0.05490926,20190404
601608.SH,4620579840,0.0032,86679712,3256070.25,770582272,-449704352,0.191599995,0.078400001,51.08592411,0.03144765,-46.93877551,-0.026515152,20190404
601611.SH,29334814720,0.07,532578720,21043244,-1831812608,415034976,1.559100032,0.235799998,62.47857792,0.013461089,-20.12987013,-0.059716599,20190404
601618.SH,2.44E+11,0.090000004,3666180096,48309000,18417846272,-18281963520,2.0625,0.483200014,53.3966761,0.009037477,-15.38461538,-0.037837838,20190404
601628.SH,6.53E+11,0.920000017,0,7143000064,2.01E+11,-1.74E+11,7.145199776,0.790499985,49.21759201,0.000951519,-17.94871795,0.011925043,20190404
601633.SH,1.01E+11,0.084700003,914546880,0,-1059294784,-3072997120,1.447900057,0.710300028,70.93620973,0.004612398,-17.44186047,0.048319328,20190404
601668.SH,7.71E+11,0.209999993,17250199552,2541395968,-75254497280,-27788994560,3.490999937,0.626800001,52.20544525,0.006437647,-19.14893617,0.014263074,20190404
601669.SH,1.87E+11,0.127900004,5645754880,315332928,-9876613120,-44584816640,2.231800079,0.35679999,57.0325275,0.005225055,-18.51851852,-0.044776119,20190404
601688.SH,21108533248,0.340000004,0,539978176,-35992260608,-12267945984,2.606899977,0.688899994,54.82583736,0.01903536,-9.523809524,-0.086790855,20190404
601718.SH,18769346560,0.004,76557888,14347.59961,-1707022848,-1953894656,0.088799998,0.0528,61.98715689,0.015667414,-41.4893617,-0.114173228,20190404
601727.SH,79543795712,0.051800001,1895630976,1342492032,-7525017088,-4327427072,1.3125,0.489399999,59.9792314,0.004337128,-19.64285714,0.060702875,20190404
601766.SH,2.11E+11,0.059999999,2792169984,526240992,16184343552,-2974981120,1.364500046,0.55339998,47.27051952,0.004866067,-9.375,-0.030883919,20190404
601788.SH,9838147584,0.289999992,0,83288264,-42076385280,1955170688,2.701100111,0.645799994,63.48741653,0.020971865,-12.03007519,-0.091724138,20190404
601800.SH,4.83E+11,0.239999995,6610680832,-8805510,42741460992,-45619040256,1.928799987,0.400200009,66.08938269,0.004135222,-15.10416667,-0.019736842,20190404
601818.SH,91849998336,0.189999998,0,0,-1.43E+11,12318000128,2.932499886,0.219699994,44.39806271,0.003483663,0,0,20190404
601857.SH,2.02E+12,0.056000002,32007000064,5968000000,3.67E+11,-2.44E+11,0.836000025,0.633300006,48.5145726,0.000714411,-28.57142857,-0.010349288,20190404
601866.SH,16341348352,0.051100001,1574327168,2064324096,11929536512,-6729886208,2.900000095,0.431400001,71.59544714,0.006108585,-20,-0.038781163,20190404
601872.SH,6956419584,0.050000001,489388128,92140456,2843350272,-478378656,1.391199946,0.550899982,64.02218554,0.005664413,-29.41176471,-0.051233397,20190404
601877.SH,15936585728,0.25,839216192,78114408,1759646080,-1391790208,2.437099934,1.179499984,65.43867595,0.006287047,-20.32258065,-0.019559033,20190404
601878.SH,4610873856,0.079999998,0,3589800.75,-11007414272,-122312568,1.886899948,0.426800013,60.68424026,0.06996606,-19.28251121,-0.084484159,20190404
601881.SH,11344192512,0.150000006,0,0,-52839886848,2499591168,2.255100012,0.554499984,71.19384245,0.015559492,-14.87414188,-0.084328883,20190404
601888.SH,20744652800,1.180899978,3325428992,86707224,2365125120,802678336,12.46469975,9.367199898,76.88764928,0.006831077,-11.01321586,0.089564616,20190404
601898.SH,81512562688,0.115999997,4392422912,1088055040,17552013312,-10081380352,1.643900037,0.970300019,55.24044066,0.002820634,-17.07317073,0.003766478,20190404
601899.SH,94548615168,0.037999999,1980070016,-29259162,9764355072,-5947602944,2.099699974,0.92900002,58.58392369,0.010439897,-25.58139535,-0.064343164,20190404
601901.SH,5961533440,0.07,0,-15636004,8655187968,-71435488,1.531100035,0.391099989,57.67596021,0.008099204,0,-0.023514851,20190404
601919.SH,90463961088,0.059999999,2587482368,1701955840,7092039168,-15233053696,2.358500004,0.451099992,75.01859027,0.005047032,-15.85365854,-0.064873418,20190404
601933.SH,43307847680,0.119999997,1430836608,6205382.5,3130165248,-4768109568,5.470499992,2.815900087,63.4398906,0.005835731,-10.16949153,-0.020452099,20190404
601939.SH,6.22E+11,0.310000002,0,161000000,79089999872,-97455996928,3.746299982,0.328700006,60.51097372,0.015193292,-2.857142857,-0.004032258,20190404
601958.SH,8131169280,0.024,117120640,0,-274345184,-1237164800,0.592299998,0.637000024,61.39357479,0.006206832,-15.11627907,-0.052774019,20190404
601966.SH,10316177408,0.239999995,451511648,0,-293250592,-487083872,2.838099957,1.087800026,70.44132785,0.006339403,-11.5755627,-0.0681699,20190404
601985.SH,25501124608,0.089000002,4429019136,84994456,15250410496,-17429465088,2.908400059,0.794399977,56.51303506,0.00484517,-27.69230769,-0.040752351,20190404
601988.SH,4.83E+11,0.170000002,0,1162000000,4.06E+11,-5.05E+11,2.991699934,0.255499989,54.84971488,0.000849733,0,0.005141388,20190404
601989.SH,25896228864,0.023,320832032,141566832,882640064,-4145719040,0.623199999,0.288199991,70.7608352,0.016544076,-14.11042945,-0.079699248,20190404
601991.SH,84185071616,0.0195,2997639936,918689024,20044705792,-10651011072,0.850600004,0.270799994,56.50724214,0.00229992,-15.38461538,-0.025352113,20190404
601992.SH,63678332928,0.039999999,1446459264,188732128,-11854523392,-699588992,0.723500013,0.142000005,63.23952038,0.013201231,-10.86956522,-0.102620087,20190404
601997.SH,8975154176,0.569999993,0,0,5411595776,-29841711104,3.672699928,0.258100003,55.89251522,0.007477972,-12.21374046,0.03649635,20190404
601998.SH,1.57E+11,0.270000011,0,-285000000,54073999360,-1.34E+11,2.915400028,0.217800006,46.08839306,0.002030917,-10.20408163,-0.023076923,20190404
603160.SH,2855854592,0.910000026,501544448,0,628358080,-35851120,9.021900177,7.442100048,61.67813573,0.004259843,-31.17283951,0.209389671,20190404
603799.SH,9653222400,0.015,112051472,-101545.9219,-1761977216,-1222080640,0.164100006,-0.042199999,65.65147646,0.042795931,-17.21925134,-0.136700649,20190404
603833.SH,6903482880,0.219999999,115741232,0,899225600,-1136806400,1.202000022,0.816799998,65.43030037,0.015211752,-26.8503937,-0.053454079,20190404
603858.SH,9445593088,0.324400008,396667008,34052624,1658502784,-4319004160,2.048300028,1.432000041,70.27168544,0.012112425,-11.79775281,-0.023533007,20190404
603993.SH,24147558400,0.015,347825568,30173578,8428811776,-4109226240,0.789499998,0.248699993,59.04907775,0.01123009,-14.66666667,-0.09270217,20190404
000001.SZ,28025999360,0.379999995,0,0,41442000896,3222000128,2.967299938,0.214300007,39.58586533,0.006301427,-88.73239437,-0.044787645,20190507
000002.SZ,48374632448,0.101999998,7713440256,-312437184,-17779177472,11539734528,0.711300015,0.208199993,36.32245382,0.006145999,-73.38877339,-0.035025018,20190507
000008.SZ,50828064,0.0042,27936628,0,581606080,-246095488,0.160300002,0.101400003,21.52518348,0.01876603,-90.2173913,-0.05764411,20190507
000060.SZ,1216008960,0.07,338800960,5717314.5,-69288552,-80399160,2.480400085,1.337499976,19.61564731,0.017685587,-92.10526316,0.028077754,20190507
000063.SZ,27526342656,0.209999993,2164598016,-133016000,1259977984,-2101713024,3.636399984,0.824100018,46.75486452,0.044032937,-85.57258792,0.009651844,20190507
000069.SZ,179856960,0.1461,2452229888,48174992,-2091026560,-4410816000,1.952800035,0.392699987,28.64826552,0.010031279,-77.23577236,-0.088507266,20190507
000100.SZ,29650896896,0.057799999,1528932096,233511424,5356980736,-5317986816,2.506200075,0.514100015,30.94524194,0.01513944,-84.61538462,-0.011661808,20190507
000157.SZ,6360464384,0.129999995,1548200832,25272594,2851086592,3637564160,2.558199883,1.023200035,28.47384795,0.011968757,-73.17073171,0.122916667,20190507
000166.SZ,2880291072,0.079999998,0,50200916,4098976256,-9460439040,2.607000113,0.519900024,24.13701646,0.004542747,-86.2745098,-0.008385744,20190507
000333.SZ,70287507456,0.939999998,7237897216,75515000,4429091840,-7250092032,6.839700222,2.411000013,43.14596232,0.006249001,-74.07407407,-0.019704433,20190507
000338.SZ,39212056576,0.330000013,4291650048,18557550,-829206464,-44339232,6.151100159,1.59829998,33.53506151,0.028176383,-73.94366197,0.008410429,20190507
000402.SZ,3427459840,0.200000003,1394718336,-6459163.5,3611786496,438249.4375,1.875399947,0.461800009,22.94618235,0.004945223,-83.45323741,-0.029336735,20190507
000413.SZ,4665570304,0.075199999,765189120,9885562,2488811.25,-4092316672,1.308099985,0.622500002,45.45266697,0.041110493,-87.5,-0.126929674,20190507
000415.SZ,1533000,0.204999998,4342066176,-79593000,-1627492992,1260852992,3.474100113,0.621100008,31.47580506,0.013896442,-88.88888889,-0.034313725,20190507
000423.SZ,1358547328,0.601199985,466279552,-149567.3281,-623311488,416630688,3.361900091,2.834599972,23.17772324,0.012400625,-92.70927093,0.007081807,20190507
000425.SZ,10783685632,0.128000006,1163531264,46783104,3153411328,-1302405632,3.3829,1.663599968,41.80897435,0.021933978,-74,-0.002262443,20190507
000503.SZ,95480024,-0.055399999,-53553952,1611491.625,-1061815.375,1265600,-4.305099964,-4.053500175,15.96509295,0.029178378,-94.37086093,-0.033550325,20190507
000538.SZ,6337444352,0.810000002,1038977216,682648.9375,-287448128,587304832,4.080200195,2.759200096,47.46156213,0.012249799,-72.15517241,,20190507
000540.SZ,63801152,0.134599999,1653586816,0,-1134937856,2672828160,5.254399776,0.907500029,30.212629,0.012006897,-90.74074074,-0.05952381,20190507
000559.SZ,2901150720,0.081,267192448,22863580,-148671408,246826000,4.082300186,1.879299998,35.68653053,0.006902451,-90.95744681,0.01836394,20190507
000568.SZ,655467392,1.034000039,2001550592,21036062,3703734016,-1406764288,8.161499977,6.681099892,53.39115337,0.011144351,-65.69468268,-0.000138274,20190507
000623.SZ,707844736,0.550000012,701466688,248565952,-18114196,62458540,2.953099966,2.566999912,34.65264166,0.013340627,-89.23611111,-0.026408451,20190507
000625.SZ,14441945088,-0.439999998,-2077853312,-388909152,2461241344,-1177481856,-4.71750021,-2.221100092,34.89513191,0.014109798,-90.75630252,-0.123737374,20190507
000627.SZ,0,0.07,831282304,0,82227296,163834512,1.624899983,0.363499999,38.1255885,0.007825247,-87.91208791,-0.026356589,20190507
000630.SZ,10061262848,0.027000001,594916288,10626043,-127036264,-183321088,1.547799945,0.666000009,27.28411329,0.00988117,-80,0.025423729,20190507
000651.SZ,41006120960,0.939999998,6588811776,-10353545,7733213184,-1652392704,6.066800117,2.214299917,56.41721874,0.017505781,-84.36619718,0.011793336,20190507
000671.SZ,6008243200,0.050000001,621763968,252158848,-7915252736,1252947584,1.322900057,0.112099998,28.50761045,0.009658988,-67.6056338,-0.052552553,20190507
000686.SZ,1167155840,0.239999995,0,28278766,5065462272,-37155060,3.679399967,0.847500026,33.09381564,0.035612309,-87.75510204,-0.025669643,20190507
000709.SZ,25033955328,0.029999999,1766605696,54526868,4887883776,-1326598272,0.651300013,0.210999995,13.27615772,0.006700572,-90,-0.01320132,20190507
000723.SZ,2753029376,0.090000004,631633216,0,-44313836,-57512328,4.987299919,2.27940011,54.10126285,0.067958958,-80.26845638,-0.120179949,20190507
000725.SZ,21566812160,0.029999999,1886907648,1295650,7198088704,-13067367424,1.207900047,0.275000006,32.7632685,0.021750567,-86.74698795,0.041420118,20190507
000728.SZ,525082176,0.129999995,0,18383846,364614624,26421388,1.683300018,0.50819999,25.02750024,0.013359419,-85.45454545,0.042175361,20190507
000738.SZ,0,0.058699999,87623160,0,-84558408,-245969376,1.239400029,0.925999999,24.33172151,0.00717369,-82.4,0.030191458,20190507
000750.SZ,397850816,0.059999999,0,0,1472832896,-9273150,1.808799982,0.400900006,29.68828767,0.023454566,-84.17266187,0.014141414,20190507
000768.SZ,6375299584,0.0143,67350272,-27584726,-471454048,-141905344,0.242500007,0.074600004,19.95068478,0.006733725,-85.66666667,0.054922974,20190507
000776.SZ,3867140864,0.379999995,0,115903448,5583979008,1609059712,3.287899971,0.789600015,25.95453104,0.009183412,-91.98606272,-0.064084507,20190507
000783.SZ,2055940480,0.140000001,0,15935999,7446520832,-203091328,2.811500072,0.684499979,43.60258386,0.012788407,-58.94736842,-0.03070761,20190507
000792.SZ,1256852352,-0.094999999,406317568,0,7565838336,-1604910720,-1.609099984,-0.37470001,49.09365286,0.01611881,-46.52777778,0.01884253,20190507
000826.SZ,538381120,0.111000001,389606848,0,-256423536,-419754112,1.255800009,0.477800012,21.9696078,0.018043172,-82.77511962,-0.098566308,20190507
000839.SZ,1026102464,0.0106,64399688,60697688,647697152,-129853384,0.445300013,0.146799996,25.98335545,0.027966617,-81.9047619,-0.102272727,20190507
000858.SZ,13897660416,1.667999983,8720219136,0,7926569984,-94630384,9.25510025,7.568500042,42.96314261,0.012194545,-73.29624478,0.062942893,20190507
000876.SZ,150415648,0.159999996,1102711680,13003662,20415410,-684356544,3.050299883,1.904399991,56.72350613,0.018760211,-46.875,0.090402477,20190507
000895.SZ,11974305792,0.387699991,1601798912,3169218.25,330107360,-2055427328,8.967200279,5.716300011,55.45206475,0.027531058,-11.53846154,-0.09009009,20190507
000898.SZ,24365000704,0.057999998,860000000,34000000,-596000000,-409000000,0.795799971,0.459899992,13.11070024,0.004783895,-90.27777778,-0.001960784,20190507
000938.SZ,10112297984,0.259000003,782493312,-5174905,-1325098880,614140928,1.40079999,1.291800022,33.03096438,0.004120499,-84.11654135,-0.238522141,20190507
000959.SZ,60244041728,0.051800001,978927936,122191784,9333531648,-5106850816,1.053599954,0.284799993,16.82780588,0.00254235,-93.40659341,-0.055555556,20190507
000961.SZ,11347257344,0.129999995,876824320,0,3715306752,-91898120,2.695100069,0.220599994,35.83872288,0.012607063,-39.78494624,-0.016203704,20190507
000963.SZ,9705148416,0.622200012,1161081088,1200000,-917864128,-60295332,8.39470005,4.612500191,66.16486827,0.010523814,-3.780718336,-0.176675603,20190507
000983.SZ,3616992256,0.188600004,1147298432,0,5434718208,-2486464512,2.884599924,1.074399948,40.97536673,0.022095886,-88.48920863,-0.018897638,20190507
001979.SZ,9397995520,0.319999993,3892722432,11041437,-9203094528,514726880,3.372699976,0.61650002,30.41279417,0.003039799,-60.81081081,0.037968676,20190507
002007.SZ,561886208,0.27759999,309294848,-1379977.375,40360772,-38658472,4.404900074,3.853300095,40.04746869,0.007820108,-60.26365348,0.028467153,20190507
002008.SZ,11560093696,0.150000006,294723136,-17036940,1973559424,-960113984,1.883999944,0.840900004,40.04138813,0.017980845,-62.97760211,-0.130514226,20190507
002024.SZ,46713487360,0.0147,561616000,-5494000,-2494884096,3953027072,0.167899996,0.050799999,21.34670977,0.0077323,-91.43968872,-0.05887372,20190507
